artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year,clusters
0.536173552,ARWD3OC1187FB3A666,Cut Copy,rock and indie,1,0.005,0.98845,0.0,0.5274,195.21261,4.718999999999999,0.7699442590000001,10,0.87,37.15735675,"Melbourne, Australia",-63.93335787,-3.592,1,0.621,265372,In Ghost Colours,0.890314004,SOGJPMB12A8C13A9DB,182.71200000000002,0.513,0.29802,129.975,alternative dance,0.999111805,4,1.0,Unforgettable Season,2008,146
0.536173552,ARWD3OC1187FB3A666,Cut Copy,rock and indie,1,0.17600000000000002,0.53985,0.5379999999999999,0.06932999999999999,289.04444,0.0,0.7699442590000001,11,0.637,37.15735675,"Melbourne, Australia",-63.93335787,-2.846,0,0.655,265372,In Ghost Colours,0.5227332610000001,SOAPNML12A8C13B696,280.874,1.0,0.06932999999999999,128.006,alternative dance,0.999111805,4,1.0,Cold Youth,2008,954
0.45966046299999996,ARXP7MQ1187FB3AC5F,Dave Hollister,,0,0.07,0.30571,0.0,0.30571,258.16771,0.0,0.612543004,11,0.242,37.15735675,LOWELL,-63.93335787,-5.193,1,0.43799999999999994,305855,Witness Protection,0.427446572,SOKLGLN12A8C13D204,249.40599999999998,0.38,0.30571,117.936,motown,0.993534994,4,1.0,Calm Da Seas,2008,250
0.458293186,ARV8LAR1187FB3DE2A,Dokken,,0,0.07400000000000001,1.80466,0.418,0.4644,210.88608,2.194,0.769896415,6,0.09,37.15735675,"Los Angeles, CA",-63.93335787,-5.152,1,0.513,658287,Lightning Strikes Again,0.460541281,SOJBVYM12AB018BD69,207.424,0.249,0.13377,89.01899999999999,heavy metal,0.98711673,4,1.0,Disease,2008,978
0.320660017,AR163QH1187FB42E0D,Terry Dexter,,0,0.43700000000000006,0.35370999999999997,0.884,0.35370999999999997,281.86077,0.154,0.527279843,1,0.846,37.15735675,Not available,-63.93335787,-8.488999999999999,1,0.732,587868,Listen,0.0,SODHUER12AB018859B,270.06,0.24600000000000002,0.05849,100.98,pop rap,0.984702502,4,1.0,Beautiful One,2008,294
0.405025455,ARWWYK211C8A415AD4,Micachu,,0,0.035,1.05513,0.579,0.54615,166.42567,0.0,0.651583436,2,0.32,37.15735675,Not available,-63.93335787,-8.107000000000001,1,0.469,627408,Turn Me Well,0.650014515,SODDIXC12AB0180D2F,162.058,0.319,0.28976,117.368,grime,0.9785612490000001,4,1.0,Just In Case,2008,978
0.449693998,AR040M31187B98CA41,The Bug Featuring Ricky Ranking,uk,1,0.08,1.0506,0.461,0.21253000000000002,309.28934,0.177,0.6519521389999999,8,0.0,37.15735675,Not available,-63.93335787,-9.376,1,0.23199999999999998,266849,London Zoo,0.553166754,SOMOSOM12A8C13D618,303.601,0.807,0.21253000000000002,143.812,illbient,0.9653492659999999,4,1.0,Judgement,2008,0
0.529195922,ARJ7SQ31187B9AF432,Billy Bragg,british,2,0.044000000000000004,2.8742,0.728,0.23276,180.1922,0.0,0.7036905720000001,0,0.452,37.15735675,"Barking, Essex, England",-63.93335787,-17.81,1,0.5579999999999999,239553,I Keep Faith,0.23158498800000002,SOWROAS12A8C14258B,169.407,0.8340000000000001,0.23276,81.256,urban folk,0.9493695809999999,4,1.0,Goodbye (Solo Version),2008,452
0.461679633,AR4Y1BM1187B99A1EF,Deitrick Haddon,,0,0.027000000000000003,0.97462,0.249,0.060289999999999996,234.47465,0.0,0.673653885,0,0.47600000000000003,37.15735675,Not available,-63.93335787,-6.814,1,0.509,312854,Revealed,0.5614285179999999,SOLMEXI12A8C140CF9,222.19799999999998,1.0,0.060289999999999996,131.065,roots reggae,0.9464963059999999,4,1.0,Don't Take Your Spirit Away,2008,45
0.424271114,ARNG61X1187B98C7DF,Five Blind Boys of Alabama,world,1,0.73,0.98867,1.0,0.26202,131.81342,0.525,0.54227771,10,0.529,33.434509999999996,"Talladega, AL",-86.10269,-7.495,1,0.517,570577,101 Great Black Gospel_ Vol. 4,,SOCCMDY12AB01877A8,127.675,0.336,0.26202,93.417,soul blues,0.943676917,4,1.0,I've Got a Home,2008,727
0.406092677,AR4BSBD1187B9ACD3A,One Block Radius,,0,0.006999999999999999,0.4599,0.705,0.4599,236.72117999999998,0.0,0.646851194,4,0.509,37.15735675,Not available,-63.93335787,-2.45,0,0.261,326331,One Block Radius,,SOOXCKQ12AB0184FBC,226.679,1.0,0.21414,124.022,pop rap,0.9435781659999999,4,1.0,All On Our Own,2008,747
0.386289651,ARIRD6J1187FB5A98C,Sugar Minott,,0,0.012,0.79571,1.0,0.40508,226.40281000000002,0.11900000000000001,0.6069757370000001,11,0.314,18.015710000000002,"Kingston, Jamaica",-76.79731,-5.627000000000001,1,0.465,203410,Dance Hall Showcase Vol. II,0.372530039,SOENTVS12A8C136556,213.188,0.764,0.20976,154.585,roots reggae,0.940150437,4,1.0,Informer,2008,747
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,1,0.025,0.91637,0.5870000000000001,0.40996000000000005,301.45261,7.0360000000000005,0.609123875,9,0.0,44.97903,"Minneapolis, MN",-93.26493,-8.326,1,0.33899999999999997,192588,Alex Loves...,0.7416217540000001,SOABRXK12A8C130A36,297.39,0.408,0.1574,117.949,dance pop,0.931067605,4,1.0,Saturday Love,2008,754
0.64298222,ARW1MUW1187FB4D5A1,3 Doors Down,alternative rock,1,0.467,1.28654,0.0,0.48531,188.65587,0.0,0.8404324670000001,0,0.531,37.15735675,"Escatawpa, MS",-63.93335787,-4.706,0,0.406,274648,3 Doors Down,0.574693297,SOSHGBG12A8151BD89,185.46900000000002,0.7020000000000001,0.285,150.077,post-grunge,0.919399761,4,1.0,Who Are You,2008,45
0.37844273700000003,AR8IEZO1187B99055E,Marc Shaiman,composer,1,0.33,2.0605900000000004,0.755,0.41239,81.18812,3.698,0.510010871,5,0.049,37.15735675,Not available,-63.93335787,-25.359,0,0.45,190811,The Bucket List,,SODRGUS12A8C13312C,71.425,0.08199999999999999,0.41239,69.919,soundtrack,1.0,3,1.0,Best In LA,2008,774
0.471493227,ARO5P0H1187FB5BAD7,Pepper,,0,0.2,0.19108,0.615,0.19108,204.5122,0.0,0.765141418,9,0.517,37.15735675,"Kona, HI",-63.93335787,-5.2860000000000005,0,0.525,667208,Pink Crustaceans and  Good Vibrations,0.540786009,SOTOHAH12AAF3B51FC,202.176,0.615,0.19108,220.104,reggae,1.0,3,1.0,Freeze,2008,497
0.7660761640000001,ARKR75V1187FB3D4D5,My Chemical Romance,pop and chart,1,0.131,2.5034799999999997,0.6920000000000001,1.8755700000000002,154.30485,5.039,0.864867842,7,0.145,37.15735675,New Jersey,-63.93335787,-9.097000000000001,1,0.374,271590,The Black Parade Is Dead!,0.46899778799999997,SOIVRCS12A6D4FDA2C,154.305,0.051,1.5576299999999998,92.645,emo,1.0,3,1.0,The End. [Live In Mexico],2008,143
0.408424888,ARVBG53119B8668924,Sub Swara,,0,0.273,0.18918,0.565,0.18918,343.35302,0.171,0.532742443,7,0.006999999999999999,40.71455,Brooklyn NY,-74.00712,-9.822000000000001,1,0.29600000000000004,598738,Coup d'Yah Remixes Vol. 2,,SOHQKEZ12AC46875E9,317.62,0.703,0.18918,94.648,dubstep,1.0,3,1.0,Constructing the Absence,2008,658
0.44522219799999996,AR2O84Q1187FB5BF74,Salt The Wound,,0,0.401,2.6652,0.493,2.6652,96.65261,13.88,0.642030477,11,0.055,37.15735675,Not available,-63.93335787,-8.958,1,0.368,667269,Carnal Repercussions,0.63529146,SOVKFKF12A8C14348A,96.65299999999999,0.078,2.3927,120.50200000000001,death core,1.0,3,1.0,The Beginning,2008,258
0.507781667,ARBM4TC1187FB5CE98,Natalie Cole,jazz and blues,1,0.341,0.8230299999999999,0.0,0.8230299999999999,236.19872999999998,0.0,0.69044755,5,0.5539999999999999,37.15735675,"Los Angeles, CA",-63.93335787,-7.0920000000000005,1,0.501,513253,Still Unforgettable,,SOHBOKB12AB018523D,227.294,0.0,0.8230299999999999,167.697,vocal jazz,0.9990380179999999,3,1.0,Busted,2008,250
0.35047663100000004,AR6L0X71187FB49709,Paul Cantelon,,0,0.172,1.1242,0.644,0.22662,146.442,2.026,0.470828036,0,0.875,37.15735675,Not available,-63.93335787,-20.178,0,0.644,209378,The Other Boleyn Girl,,SOKAHMK12A8C138EB9,135.494,0.132,0.22662,130.183,folk rock,0.9776597090000001,3,1.0,The Other Boleyn Girl - Opening Titles,2008,435
0.40841995,ARVMGEJ1187B98E672,Opiate For The Masses,,0,0.439,1.31247,0.557,0.59564,233.11628,0.33399999999999996,0.652653584,9,0.555,37.15735675,Not available,-63.93335787,-3.3,1,0.5479999999999999,739767,Manifesto,,SOQPFPI12AF72AC7F4,233.11599999999999,0.5660000000000001,0.12402,80.006,post-grunge,0.971390665,3,1.0,21st Century Time Bomb,2008,978
0.755149913,ARGVJPK1187B9909EA,Josh Groban,operatic pop,1,0.129,0.05314,0.426,0.05314,311.14404,0.0,0.7653570129999999,5,0.247,37.15735675,Not available,-63.93335787,-9.55,0,0.486,228741,Awake Live,0.439202489,SOULIKU12A58A78CE2,311.144,0.441,0.05314,140.0,pop rock,0.958328388,3,1.0,February Song [Live],2008,249
0.37922636600000004,ARSQRPG11C8A4174C6,Esser,,0,0.079,0.92973,0.6459999999999999,0.39736,191.55546,0.0,0.647945005,10,0.29600000000000004,37.15735675,Not available,-63.93335787,-4.622,0,0.384,454438,Headlock,,SOJJIDZ12A8C134C8F,184.291,0.0,0.13117,121.988,disco,0.9468615979999999,3,1.0,Headlock,2008,386
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,1,0.544,1.28798,0.693,0.03798,183.11791000000002,0.13699999999999998,0.609123875,7,0.47200000000000003,44.97903,"Minneapolis, MN",-93.26493,-5.184,1,0.502,192588,Alex Loves...,0.473346541,SOHYVTD12A8C130A40,179.11900000000003,0.0,0.03798,95.92399999999999,dance pop,0.931067605,3,1.0,When A Man Loves A Woman,2008,727
0.37300074,ARZHUJU1187FB51176,Leigh Jones,,0,0.08900000000000001,0.68366,0.6809999999999999,0.22283000000000003,200.51546000000002,0.0,0.593119272,0,0.493,37.15735675,Not available,-63.93335787,-7.0760000000000005,0,0.445,314435,Music in My Soul,,SOQCJNI12A8C142188,193.43400000000003,0.727,0.22283000000000003,103.465,neo soul,0.930923704,3,1.0,Same Game,2008,747
0.619431422,AR65K7A1187FB4DAA4,BeyoncA(c),hip hop rnb and dance hall,1,0.708,0.09434,0.708,0.09434,466.05015999999995,0.293,0.889460725,11,0.847,37.15735675,Not available,-63.93335787,-6.593,0,0.58,372352,Single Ladies (Put A Ring On It) - Dance Remixes,,SOFQBMN12A8C1428AD,454.246,0.0,0.09434,84.1,hip hop,0.9991547740000001,1,1.0,Single Ladies (Put A Ring On It),2008,808
0.464518005,ARJ45SE1187FB44AD1,Winds Of Plague,deathcore,1,0.373,1.01959,0.556,0.54145,270.13178999999997,6.1770000000000005,0.7729583170000001,11,0.18899999999999997,37.15735675,City of Angels,-63.93335787,-3.225,0,0.08900000000000001,739252,Decimate The Weak,0.677997958,SOATIOL12A8C13604E,265.747,0.149,0.30118,126.182,death metal,1.0,3,0.9790000000000001,Origins And Endings,2008,754
0.494206855,ARJBWQI1187B9B17D1,Trivium,thrash metal,1,0.046,0.94701,0.706,0.08524,678.76526,0.106,0.847754656,11,0.34600000000000003,37.15735675,"Orlando, FL",-63.93335787,-4.002,0,0.5820000000000001,317615,Shogun,0.49271364,SOAEJTI12A8C145051,661.3330000000001,0.431,0.08524,140.112,alternative metal,1.0,4,0.976,Shogun [with fade_ for special edition],2008,587
0.562506672,ARBNXYA1187FB51C50,Daddy Yankee,hip hop rnb and dance hall,1,0.127,0.35486999999999996,0.8540000000000001,0.35486999999999996,239.882,0.16,0.908984296,4,0.594,18.22328,Puerto Rico,-66.42889,-4.335,0,0.332,372523,Talento De Barrio,0.774816244,SOKTJKI12A8C143254,234.696,0.391,0.20273,195.985,reggaeton,1.0,4,0.971,Llamado De Emergencia,2008,47
0.5377996079999999,ARI7DOB1187FB37AA4,Bloc Party,indie rock,2,0.094,2.47883,0.444,0.23084000000000002,247.97995,0.0,0.827776802,6,0.355,37.15735675,"London, England",-63.93335787,-9.237,1,0.485,428920,Intimacy - Remixed,,SOTLQAD12A8C1432B4,238.283,0.18100000000000002,0.23084000000000002,160.26,indie rock,0.9999628620000001,7,0.9690000000000001,Zephyrus,2008,513
0.500691341,AR3793X1187FB50CB3,Chris Rea,rock,1,0.015,0.77958,0.0,0.24352,236.35546000000002,2.252,0.6431827729999999,3,0.645,37.15735675,"Middlesbrough, England",-63.93335787,-7.186,0,0.514,813528,Weekend Songs,0.7584103190000001,SOGSOTK12A6D4FA596,228.90200000000002,0.188,0.24352,110.1,soft rock,0.961375214,4,0.9640000000000001,Josephine (French Edit),2008,349
0.37866027799999996,ARRTJ3W1187B993212,Power Pill Fist,,0,0.11699999999999999,0.31534,0.87,0.31534,291.42159,0.0,0.488169688,5,0.624,37.15735675,Not available,-63.93335787,0.5660000000000001,1,0.402,323603,Kongmanivong,0.401486711,SOKEKSF12AAF3B3977,282.51099999999997,0.9490000000000001,0.31534,138.387,downtempo,0.992352903,3,0.951,Chuckanut Drive,2008,515
0.405031298,ARY80281187FB3E380,Sandi Thom,uk,1,0.174,1.7547599999999999,0.764,0.2587,205.21751,0.386,0.655359115,4,0.6659999999999999,56.65286,Scotland,-3.9966699999999995,-4.332,1,0.578,382970,The Pink & The Lily,0.419674279,SOBJYXZ12A8AE45FF1,195.785,0.376,0.06752999999999999,82.205,british pop,0.912323738,4,0.945,Wounded Hearts,2008,331
0.36366811,ARNVH8S1187FB52F86,Heavy D,,0,0.405,0.47558,1.0,0.09257,212.24444,0.0,0.617870116,2,0.08800000000000001,18.11526,"Jamaica, West Indies",-77.27348,-6.791,1,0.431,328275,Vibes,0.43096267299999996,SOZLTQI12AB018143A,206.292,1.0,0.09257,153.058,pop rap,0.892334368,4,0.943,Private Dancer,2008,574
0.298743065,AR8AZTM1187FB3FB9C,Julio Iglesias Jr,,0,0.192,0.6200100000000001,0.726,0.22207,252.13342000000003,2.479,0.467531442,3,0.073,40.4203,"Madrid, Spain",-3.70577,-7.233,1,0.377,216222,Por La Mitad,0.0,SOYVFXD12A8C13A9A3,247.676,0.326,0.22207,150.071,j pop,0.8465137979999999,4,0.9420000000000001,Angel,2008,937
0.37844273700000003,AR8IEZO1187B99055E,Marc Shaiman,composer,1,0.099,0.57619,1.0,0.1319,149.86404,0.322,0.510010871,4,0.151,37.15735675,Not available,-63.93335787,-18.340999999999998,1,0.263,190811,The Bucket List,,SOINLJW12A8C13314C,144.765,1.0,0.1319,134.566,soundtrack,1.0,4,0.915,City Slickers,2008,591
0.42017659399999996,ARJ1BWM1187B9B117B,Embrace the End,american,1,0.006999999999999999,0.95071,0.128,0.44609,364.14649,0.0,0.58036979,5,0.591,37.15735675,Not available,-63.93335787,-3.6,1,0.462,739757,Ley Lines,,SOKJYBX12AF72A900B,351.463,0.297,0.19535,119.82700000000001,death core,0.920347382,4,0.9059999999999999,Ley Lines,2008,235
0.7696742790000001,ARBAW9R1187B98FB6B,Natasha Bedingfield,english,2,0.052000000000000005,0.5786899999999999,0.239,0.20676,341.41995,0.0,0.900967634,7,0.91,51.50632,London,-0.12714,-8.652000000000001,1,0.635,382973,Love Like This,,SOWZGGJ12AAF3B583F,338.936,0.505,0.0245,162.329,teen pop,1.0,4,0.8959999999999999,Love Like This,2008,208
0.409192654,ARXHDZ81187FB43F80,Adrienne Pierce,,0,0.361,0.77232,0.9620000000000001,0.37376,269.63546,0.121,0.582431619,6,0.314,56.95468,Canada,-98.30897,-8.425,0,0.599,602934,Faultline,0.427446572,SOQDSXI12A8C13FB4C,264.10400000000004,0.68,0.17694000000000001,151.945,folk-pop,0.988532764,3,0.894,Laundry & Dishes,2008,909
0.37300074,ARZHUJU1187FB51176,Leigh Jones,,0,0.14300000000000002,0.82147,0.10800000000000001,0.47597,279.74485,0.0,0.593119272,8,0.461,37.15735675,Not available,-63.93335787,-9.027000000000001,0,0.44799999999999995,314435,Music in My Soul,0.510018725,SOKRHFH12A8C142167,272.747,0.10800000000000001,0.47597,172.35,neo soul,0.930923704,3,0.892,Have It Your Way,2008,250
0.40619874799999994,ARIEIJW1187B98F6DD,Oliver Kalkofe,german,2,0.077,0.7046,0.787,0.40195,549.3024,0.33399999999999996,0.45248343799999996,6,0.262,37.15735675,Not available,-63.93335787,-14.165,0,0.38299999999999995,335319,Kalkofe liest Asmussen - Lachen ist gesund Vol.1,0.215080319,SOQFMJN12AB0181D3D,549.302,0.787,0.40195,258.677,comedy,1.0,4,0.866,Kapitel 4,2008,406
0.44738602899999996,ARDCQM61187B9951CE,Sneaky Sound System,house,1,0.361,0.8736200000000001,0.0,0.41318,225.82812,1.3030000000000002,0.7448443770000001,7,0.228,-33.86963,"Sydney, Australia",151.20695,-3.951,1,0.5539999999999999,422770,Sneaky Sound System,0.55936523,SOZZPYH12AB0187578,222.203,0.67,0.18238,130.053,alternative dance,0.862639088,4,0.8640000000000001,Lost In The Future,2008,193
0.363452131,ARQ2PMX1187FB38D62,Hins Cheung,chinese,1,0.069,1.2088,0.696,0.4024,238.21016,0.316,0.42507222200000006,0,0.7090000000000001,37.15735675,Not available,-63.93335787,-6.3389999999999995,1,0.708,375397,Urban Emotions,,SOORJCV12A8C144A4E,231.665,0.512,0.19641,149.765,cantonese pop,1.0,4,0.862,Xue Hua Chao,2008,209
0.654914474,ARVV61U1187FB4FC32,The Temper Trap,australia,1,0.685,0.52355,0.0,0.06122999999999999,232.75057,0.0,0.647147319,2,0.121,37.15735675,"Melbourne, Victoria, Australia",-63.93335787,-5.126,1,0.462,710962,Nu Disco '10,,SOTGZZI12AB0186376,226.0,1.0,0.06122999999999999,128.96200000000002,alternative rock,0.99974732,4,0.861,Sweet Disposition,2008,283
0.519965479,ARIMZQZ1187B9AD541,Thrice,,0,0.037000000000000005,0.05948,0.125,0.05948,349.80526000000003,0.0,0.8732386529999999,5,0.47200000000000003,37.15735675,"Orange, CA",-63.93335787,-9.454,1,0.551,342901,Live At The House Of Blues,0.805691387,SORKFNI12AB018214B,345.281,0.35200000000000004,0.05948,143.59,post-hardcore,0.9996801670000001,4,0.8590000000000001,The Earth Isn't Humming,2008,782
0.34710473799999997,ARGAHPJ11F4C83E988,Tilman Sillescu,,0,0.18,0.80199,0.605,0.33757,123.24526000000002,0.20600000000000002,0.259632927,3,0.542,37.15735675,Not available,-63.93335787,-10.844000000000001,0,0.522,601529,Battleforge,0.40987661200000003,SOJDEBD12AB018512D,109.912,0.261,0.33757,120.381,video game music,1.0,4,0.8540000000000001,Escape From The Underrealm,2008,435
0.455825979,ARBD4QW1187FB42153,Scar Symmetry,melodic death metal,1,0.006999999999999999,2.62258,0.49700000000000005,1.53692,237.84444,3.117,0.718381342,1,0.6509999999999999,62.19845,Sweden,17.55142,-3.492,1,0.272,263504,Holographic Universe,0.71010151,SOZSSCO12AF72A554D,233.674,0.349,1.3564200000000002,110.10700000000001,death metal,1.0,4,0.853,The Three-Dimensional Shadow,2008,545
0.34759888899999997,ARVQ4QM1187B98AD95,Hank Penny,,0,0.047,0.54135,0.804,0.54135,170.47465,0.0,0.445854631,1,0.142,33.52029,"Birmingham, AL",-86.8115,-12.360999999999999,0,0.23600000000000002,559001,Country Hits Vol. 5,,SOXXYXY12AB01851E5,166.52200000000002,0.659,0.28756,117.726,western swing,1.0,4,0.852,Steel Guiter Stomp,2008,776
0.52041211,AR1ZKBE1187FB53629,Kraftwerk,german,5,0.066,0.53281,0.632,0.18584,531.6175099999999,0.0,0.74151813,2,0.9009999999999999,37.15735675,"Di?1/2orf, Germany",-63.93335787,-9.827,1,0.7040000000000001,13862,Minimum - Maximum,,SOUNAQQ12A6701EBA8,531.617,0.039,0.18584,166.015,electronic,1.0,4,0.85,Autobahn (Live),2008,323
0.507115549,ARB6OGR1187FB4D43D,M83,shoegaze,1,0.19699999999999998,4.0115099999999995,0.0,0.2497,219.24526,0.9840000000000001,0.823548253,7,0.446,43.58015,"Antibes, France",7.121230000000001,-11.450999999999999,1,0.569,216244,Saturdays = Youth,0.852088918,SODEIVI12A8C13266D,208.672,0.0,0.2497,96.04700000000001,shoegaze,1.0,7,0.841,You Appearing,2008,970
0.585867596,ARIRCA31187FB58E84,The Maine,,0,0.001,0.2063,0.0,0.2063,209.00526000000002,0.076,0.895297125,0,0.738,37.15735675,Maine,-63.93335787,-4.92,1,0.6709999999999999,274369,Can't Stop Won't Stop,0.84967867,SOQWSGM12A6D4FC3C6,205.827,0.40700000000000003,0.2063,130.031,power pop,1.0,4,0.8370000000000001,You Left Me,2008,146
0.512197243,AR0JPOG1187FB37383,Lyrics Born,,0,0.006999999999999999,0.49423,0.62,0.09119,233.32526000000001,0.0,0.577158124,8,0.5529999999999999,37.15735675,Japan,-63.93335787,-5.755,0,0.45899999999999996,217149,Everywhere At Once,0.38293509,SOXIIPZ12A8C13EDC0,228.043,0.6629999999999999,0.09119,151.05100000000002,hip hop,1.0,4,0.8270000000000001,Is It The Skin I'm In?,2008,909
0.460515742,ARRI5MR1187FB47CAB,Esperanza Spalding / Leo Genovese,,0,0.193,1.23091,0.396,0.07046000000000001,451.29098,0.0,0.6742484209999999,1,0.653,37.15735675,Not available,-63.93335787,-12.242,1,0.525,551717,Esperanza,0.569505199,SOGZZEA12AB0182864,443.077,1.0,0.07046000000000001,106.18700000000001,latin jazz,0.8870252240000001,4,0.826,If That's True,2008,523
0.506804744,ARG9E8O1187B99AB4F,Bury Your Dead,,0,0.23399999999999999,0.9857299999999999,0.0,0.061779999999999995,151.71873,0.0,0.825962346,11,0.256,42.31256,"Boston, Massachusetts",-71.08868000000001,-5.016,0,0.282,212730,Bury Your Dead,0.546635489,SOZGUEI12A8C139953,147.99200000000002,0.581,0.061779999999999995,134.054,hardcore punk,1.0,4,0.8220000000000001,A Devil's Ransom (Album Version),2008,813
0.419028046,ARJGRNY11F4C847277,Twin Atlantic,,0,0.302,1.08111,0.16899999999999998,0.24255,240.19546,0.0,0.6902575959999999,9,0.621,37.15735675,Glasgow UK-SCOTLAND,-63.93335787,-5.632000000000001,1,0.64,662522,What Is Light? Where Is Laughter?,0.439202489,SOCJBTL12AB0188831,230.847,0.75,0.03157,141.925,progressive rock,0.982253832,4,0.8220000000000001,What Is Light? Where Is Laughter? (Acoustic Version),2008,593
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,1,0.67,0.46033999999999997,0.0,0.08549,268.2771,0.99,0.609123875,0,0.387,44.97903,"Minneapolis, MN",-93.26493,-6.59,1,0.48700000000000004,192588,Alex Loves...,0.48456253,SOVTZTF12A8C130A1A,262.57099999999997,0.49200000000000005,0.08549,160.033,dance pop,0.931067605,4,0.8220000000000001,Secret Lovers (Featuring Mica Paris),2008,45
0.449693998,AR040M31187B98CA41,The Bug Featuring Spaceape,uk,1,0.13,0.5242100000000001,0.578,0.5242100000000001,327.99302,0.165,0.6519521389999999,2,0.5,37.15735675,Not available,-63.93335787,-7.843,1,0.371,266849,London Zoo,0.586776932,SOAEEXM12A8C13D6E3,311.124,0.0,0.10595999999999998,96.02,illbient,0.9653492659999999,5,0.81,Fuckaz,2008,978
0.526458224,ARJV0U41187B9AB715,All Time Low,,0,0.201,1.0157200000000002,0.91,1.0157200000000002,227.70892999999998,2.519,0.8424314820000001,1,0.366,37.15735675,"Baltimore, MD",-63.93335787,-8.901,1,0.595,628505,Umbrella,0.927112122,SOPOPLW12A8C13A905,223.266,0.306,1.0157200000000002,87.95299999999999,pop punk,1.0,4,0.8059999999999999,Umbrella,2008,624
0.369870107,ARID1TK1187FB4CFB8,All Girl Summer Fun Band,,0,0.408,1.02088,0.9209999999999999,0.24479,138.97098,0.537,0.5375329679999999,2,0.716,37.15735675,Not available,-63.93335787,-14.927,1,0.585,357852,Looking Into It,0.44713579600000003,SOAIPGL12AB01837A3,127.721,0.7090000000000001,0.24479,76.455,pop rock,0.994911874,4,0.802,Rewind,2008,282
0.412155304,ARWBZWU1187B98F7FB,Jimmy Herring,,0,0.475,0.39148,0.743,0.39148,359.8624,0.0,0.515034941,4,0.297,37.15735675,Not available,-63.93335787,-10.004,0,0.395,344464,Lifeboat,0.56588951,SOOSJQN12AB017E4CF,341.55400000000003,0.512,0.1493,124.073,jazz fusion,0.9038060990000001,4,0.7979999999999999,Lifeboat Serenade,2008,118
0.46473606100000003,ARNBIUE1187FB3E846,Benga,soul and reggae,1,0.213,1.12077,0.757,0.16582,233.16852999999998,0.0,0.70382389,2,0.83,51.50632,"London, United Kingdom",-0.12714,-11.357000000000001,1,0.428,213363,Diary Of An Afro Warrior,0.6258654539999999,SOWLAQT12A8C13D037,219.585,0.757,0.16582,139.994,dubstep,1.0,4,0.794,Zero M2,2008,100
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,1,0.19899999999999998,0.71638,0.941,0.17067000000000002,267.25832,0.142,0.609123875,9,0.49200000000000005,44.97903,"Minneapolis, MN",-93.26493,-7.367000000000001,0,0.494,192588,Alex Loves...,0.460484845,SOMXGSM12A8C130A2C,259.692,0.816,0.17067000000000002,109.991,dance pop,0.931067605,4,0.7909999999999999,Unbreak My Heart,2008,216
0.512455643,AREMPZY1187B9B8FF3,David Banner,,0,0.003,0.9660299999999999,0.693,0.23820999999999998,72.4371,0.0,0.806364125,3,0.159,37.15735675,Jackson MS,-63.93335787,-11.575999999999999,0,0.5760000000000001,275254,The Greatest Story Ever Told,,SOCWCQL12AF72A3A5A,68.26100000000001,0.5710000000000001,0.23820999999999998,167.018,crunk,0.94721879,4,0.789,Syrup Sipping (Banner Beat Break),2008,467
0.367243766,ARZ8IPU1187FB38846,A-Mei,taiwanese,1,0.098,0.9905700000000001,0.9329999999999999,0.49854,71.88853,0.154,0.537844156,1,0.08900000000000001,37.15735675,Not available,-63.93335787,-12.015,1,0.439,291456,Star Live Concert,,SOTIBYV12A8C135CF7,71.889,0.384,0.25251999999999997,120.23200000000001,chinese music,0.998888352,4,0.782,Intro,2008,187
0.349776895,ARI6NMB1187FB3FE1E,Jaime Jamgochian,,0,0.051,0.6975600000000001,0.541,0.30288000000000004,231.60117999999997,0.287,0.611555834,7,0.6609999999999999,35.830729999999996,Tennessee,-85.97874,-6.667999999999999,1,0.762,693114,Above The Noise,0.26586104899999996,SOXPATI12AC907193E,221.321,0.47,0.10999,151.939,modern rock,0.90336753,4,0.769,God Unchanging,2008,508
0.458293186,ARV8LAR1187FB3DE2A,Dokken,,0,0.045,1.46741,0.48,0.51856,242.85995,0.0,0.769896415,8,0.557,37.15735675,"Los Angeles, CA",-63.93335787,-4.938,1,0.528,658287,Lightning Strikes Again,0.43483809,SOHYOKJ12AB018B902,238.794,0.614,0.27735,124.285,heavy metal,0.98711673,4,0.765,Judgement Day,2008,978
0.542395094,ARP7ILI1187B9AE9F7,Phantom Planet,alternative rock,1,0.39399999999999996,0.8690200000000001,0.523,0.19857,169.84771,0.09,0.7640033690000001,4,0.505,37.15735675,Not available,-63.93335787,-4.373,0,0.409,256775,Raise The Dead,0.0,SOGOPDF12A8C1356A9,166.83,0.22399999999999998,0.032619999999999996,179.51,power pop,0.9984066999999999,4,0.764,Leader (Album Version),2008,192
